"SAVE $1%", "OSZCZĘDZAJ $1%"
"$1/mo", "$1 / mies"
"See the packs you will unlock", "Zobacz pakiety, które odblokujesz"
"Scroll the cards right to see all of the premium assistive cards.", "Przewiń karty w prawo, aby wyświetlić wszystkie karty asystujące premium."
"$1 cards", "Karty $1"
"$1 phrases", "Zwroty $1"
"Start 3 days FREE Trial", "Zacznij 3-dniową DARMOWĄ wersję próbną"
"Cancel anytime without cost", "Anuluj w dowolnym momencie bez kosztów"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Bezpłatny okres próbny przez 3 dni stosuje się tylko do rocznego planu i w tym czasie; możesz anulować subskrypcję bez żadnych kosztów."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Przed zakupem zapoznaj się z regulaminem platformy sprzedawcy. Jeśli masz jakiekolwiek problemy lub problemy, skontaktuj się z nami, a my zrobimy wszystko, co w naszej mocy, aby rozwiązać wszelkie napotkane problemy."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Plany miesięczne i roczne są planami cyklicznymi, a plan Lifetime jest jednorazowym planem płatności dla subskrypcji, chyba że automatyczne odnawianie zostanie wyłączone, naliczona zostanie opłata za okres po zakończeniu bieżącego okresu."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Pamiętaj, że zwroty są obsługiwane przez platformy, a czasy zwrotu i zasady mogą się różnić w zależności od platformy i rynku, na który subskrybujesz."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Zgłoś nam przypadkowe zakupy tego samego dnia lub co najmniej w ciągu 24 godzin, korzystając ze strony „Wyślij opinię” w ustawieniach aplikacji."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Subskrybuj, aby uzyskać więcej"
"Try 3 days for free", "Wypróbuj 3 dni za darmo"
"Next", "Kolejny"
"Start", "Początek"
"USE", "POSŁUGIWAĆ SIĘ"
"USING", "ZA POMOCĄ"
"ADD", "DODAJ"
"REMOVE", "USUNĄĆ"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Twoje urządzenie nie obsługuje sterownika głosowego dla tego języka. Aby korzystać z funkcji TTS, musisz zainstalować sterownik głosowy. Możesz wypróbować aplikację „Google TTS”, aby zainstalować sterowniki i zarządzać nimi!"
"Confirm Sign Out", "Potwierdź wylogowanie"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Pamiętaj, że możesz nadal się logować i nie musisz wylogowywać się z konta za każdym razem."
"Remove Profile", "Usuń profil"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Czy na pewno chcesz usunąć ten profil, dane utworzone przez ten profil również zostaną usunięte."
"OK", "ok"
"Cancel", "Anuluj"
