"Try 3 days for free", "Prøv 3 dage gratis"
"Next", "Næste"
"Start", "Start"
"USE", "BRUG"
"USING", "VED BRUG AF"
"ADD", "TILFØJE"
"REMOVE", "FJERNE"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Din enhed understøtter ikke stemmedriver til dette sprog. For at bruge TTS-kapaciteter skal du installere en stemmedriver. Du kan prøve 'Google TTS' app til at installere og administrere drivere!"
"Confirm Sign Out", "Bekræft Log ud"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Husk, at du kan holde dig logget ind og ikke behøver at logge ud af din konto hver gang."
"Remove Profile", "Fjern profil"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Er du sikker på, at du vil fjerne denne profil, vil data, der er oprettet af denne profil, også blive fjernet."
"OK", "Okay"
"Cancel", "Afbestille"
