"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Vi samler ikke inn personlig informasjon (PII) for barn, mindreårige eller intellektuelt funksjonshemmede brukere med oppnevnte foresatte."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "I følge retningslinjene i Barnas online beskyttelseslov (COPPA), kan du be oss om å fjerne alle dine eller ditt barns anonyme data når som helst du ønsker."
"To learn more, read our Privacy Policy in the previous menu.", "Hvis du vil vite mer, kan du lese personvernreglene i forrige meny."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Når du ber oss om å fjerne dataene dine, fjerner vi kontoen din og all data vi har samlet om deg eller barnet ditt. Hvis du har et abonnement, vil det bli avsluttet. Og fjernede data vil ikke kunne utvinnes."
"I understand, remove my data.", "Jeg forstår, fjern dataene mine."
"Parents Only", "Foreldre bare"
"Drag and drop the key over padlock in order to unlock the Settings", "Dra og slipp tasten over hengelåsen for å låse opp innstillingene"
"Create a profile!", "Opprett en profil!"
"Choose a profile name or tell us the person who is going to use this application.", "Velg et profilnavn eller fortell oss personen som skal bruke dette programmet."
"Your Name", "Navnet ditt"
"Choose an avatar!", "Velg en avatar!"
"Choose an avatar for the person who is going to use this AAC application.", "Velg en avatar for personen som skal bruke dette AAC-programmet."
"Boy", "Gutt"
"Girl", "Pike"
"Mixed", "blandet"
"Congratulations, $1!", "Gratulerer, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Brukerprofilen din er fullført. Du kan begynne å bruke Leeloo AAC-app"
"Welcome to", "Velkommen til"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Takk for at du lastet ned Leeloo AAC, la oss komme i gang med å sette opp leeloo-profilen din."
"View other sign in options", "Se andre påloggingsalternativer"
"Who is using the app?", "Hvem bruker appen?"
"Search cards and phrases...", "Søk kort og uttrykk ..."
"Unlock Leeloo Premium!", "Lås opp Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Funksjonaliteten til Leeloo AAC vil alltid være gratis. Leeloo Premium tilbyr +50 ekstra hjelpekortpakker."
"Monthly", "Månedlig"
"Try 3 days for FREE", "Prøv 3 dager GRATIS"
"Then $1/year", "Deretter $1 / år"
"Lifetime", "Livstid"
"One-time Payment", "Engangsbetaling"
"SAVE $1%", "SPAR $1%"
"$1/mo", "$1 / mnd"
"See the packs you will unlock", "Se pakkene du vil låse opp"
"Scroll the cards right to see all of the premium assistive cards.", "Bla i kortene til høyre for å se alle premium-hjelpekortene."
"$1 cards", "$1-kort"
"$1 phrases", "$1 setninger"
"Start 3 days FREE Trial", "Start 3 dager GRATIS prøveperiode"
"Cancel anytime without cost", "Avbryt når som helst uten kostnad"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Gratis prøveperiode i 3 dager gjelder bare for årlig plan og i løpet av denne tiden; Du kan kansellere abonnementet ditt uten omkostninger."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Sørg for å gjennomgå selgerplattformens vilkår og betingelser før hånd. Hvis du har problemer eller problemer, kontakt oss og vi vil gjøre alt vi kan for å løse eventuelle problemer du møter."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Månedlige og årlige planer er tilbakevendende planer, og levetidsplanen er en engangsbetalingsplan for abonnement, med mindre automatisk fornyelse er slått av, vil du bli belastet periodeprisen når den gjeldende perioden slutter."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Husk at tilbakebetalinger håndteres av plattformene, og tilbakebetalingstidene og retningslinjene kan variere med hensyn til plattformen og markedet du abonnerer på."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Rapporter utilsiktede kjøp til oss samme dag eller minst i løpet av 24 timer ved å bruke siden Send tilbakemelding i appinnstillinger."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Abonner for å få mer"
"Try 3 days for free", "Prøv 3 dager gratis"
"Next", "neste"
"Start", "Start"
"USE", "BRUK"
"USING", "VED HJELP AV"
"ADD", "LEGGE TIL"
"REMOVE", "TA VEKK"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Enheten din støtter ikke stemmedriver for dette språket. For å bruke TTS-funksjoner, må du installere en stemmedriver. Du kan prøve Google TTS-app for å installere og administrere drivere!"
"Confirm Sign Out", "Bekreft avlogging"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Husk at du kan holde deg pålogget, og slipper å logge deg ut av kontoen din hver gang."
"Remove Profile", "Fjern profil"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Er du sikker på at du vil fjerne denne profilen, vil data opprettet av denne profilen også bli fjernet."
"OK", "OK"
"Cancel", "Avbryt"
