"Sign Out", "Kirjaudu ulos"
"Send Feedback", "Lähetä palautetta"
"Open Source Licenses", "Avoimen lähdekoodin lisenssit"
"Privacy Policy", "Tietosuojakäytäntö"
"Terms of Service", "Käyttöehdot"
"Remove My Data", "Poista omat tiedot"
"Learn how we collect data and ask us to remove the collected data", "Opi kuinka keräämme tietoja ja pyydä meitä poistamaan kerätyt tiedot"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Emme kerää henkilökohtaisia tietoja lapsille, alaikäisille tai älyllisesti vammaisille käyttäjille, joilla on nimetyt huoltajat."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "Lasten verkkotietosuojalain (COPPA) ohjeiden mukaisesti voit pyytää meitä poistamaan kaikki lapsesi tai lapsesi anonyymit tiedot milloin haluat."
"To learn more, read our Privacy Policy in the previous menu.", "Saat lisätietoja lukemalla edellisen valikon tietosuojakäytäntöämme."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Kun pyydät meitä poistamaan tietosi, poistamme tilisi ja kaikki sinusta tai lapsestasi kerätyt tiedot. Lisäksi, jos sinulla on tilauksesi, se lopetetaan. Ja poistettuja tietoja ei voida palauttaa."
"I understand, remove my data.", "Ymmärrän, poistan tietoni."
"Parents Only", "Vain vanhemmat"
"Drag and drop the key over padlock in order to unlock the Settings", "Vedä ja pudota avain riippulukon päälle avataksesi Asetukset"
"Create a profile!", "Luo profiili!"
"Choose a profile name or tell us the person who is going to use this application.", "Valitse profiilinimi tai kerro meille henkilölle, joka aikoo käyttää tätä sovellusta."
"Your Name", "Sinun nimesi"
"Choose an avatar!", "Valitse avatar!"
"Choose an avatar for the person who is going to use this AAC application.", "Valitse avataari henkilölle, joka aikoo käyttää tätä AAC-sovellusta."
"Boy", "Poika"
"Girl", "Tyttö"
"Mixed", "sekoitettu"
"Congratulations, $1!", "Onnittelut, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Käyttäjäprofiilisi on valmis. Voit aloittaa Leeloo AAC -sovelluksen käytön"
"Welcome to", "Tervetuloa"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Kiitos, että latasit Leeloo AAC: n. Aloitetaan leeloo-profiilisi määrittämisellä."
"View other sign in options", "Tarkastele muita kirjautumisvaihtoehtoja"
"Who is using the app?", "Kuka käyttää sovellusta?"
"Search cards and phrases...", "Etsi kortteja ja lauseita ..."
"Unlock Leeloo Premium!", "Avaa Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Leeloo AAC: n toiminnallisuus on aina ilmainen. Leeloo Premium tarjoaa +50 lisäapukorttipakkausta."
"Monthly", "Kuukausittain"
"Try 3 days for FREE", "Kokeile 3 päivää ILMAISEKSI"
"Then $1/year", "Sitten $1 / vuosi"
"Lifetime", "Elinikä"
"One-time Payment", "Kertamaksu"
"SAVE $1%", "TALLENNA $1%"
"$1/mo", "$1 / kk"
"See the packs you will unlock", "Katso avaamasi pakkaukset"
"Scroll the cards right to see all of the premium assistive cards.", "Vieritä kortteja oikealle nähdäksesi kaikki premium-apukortit."
"$1 cards", "$1-kortit"
"$1 phrases", "$1-lauseet"
"Start 3 days FREE Trial", "Aloita 3 päivän ILMAINEN kokeilu"
"Cancel anytime without cost", "Peruuta milloin tahansa ilman kustannuksia"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Kolmen päivän ilmainen kokeiluversio vain vuodenajasuunnitelmaan ja tänä aikana; voit peruuttaa tilauksesi ilmaiseksi."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Muista tarkistaa myyjäkäyttöympäristön ehdot ennen käyttöä, jos sinulla on ongelmia tai ongelmia, ota meihin yhteyttä ja teemme kaikkemme ratkaistaksesi ongelmasi."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Kuukausittainen ja vuosisuunnitelma ovat toistuvia suunnitelmia ja Lifetime-suunnitelma on kertaluonteinen maksusuunnitelma tilauksille, ellei automaattinen uusiminen ole kytketty pois päältä, sinulta veloitetaan ajanjakson hinta, kun nykyinen jakso päättyy."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Pidä mielessä, että palautukset hoitavat alustat, ja hyvitysajat ja käytännöt saattavat vaihdella tilaamasi alustan ja markkinoiden suhteen."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Ilmoita vahingossa tehdyistä ostoista meille samana päivänä tai vähintään 24 tunnissa sovelluksen asetusten Lähetä palaute -sivulla."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Tilaa saadaksesi lisää"
"Try 3 days for free", "Kokeile 3 päivää ilmaiseksi"
"Next", "Seuraava"
"Start", "alkaa"
"USE", "KÄYTTÄÄ"
"USING", "KÄYTTÖ"
"ADD", "LISÄTÄ"
"REMOVE", "POISTA"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Laitteesi ei tue tämän kielen ääniohjainta. TTS-ominaisuuksien käyttämiseksi sinun on asennettava ääniohjain. Voit kokeilla Google TTS -sovellusta ohjainten asentamiseen ja hallintaan!"
"Confirm Sign Out", "Vahvista uloskirjautuminen"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Muista, että voit pitää kirjautuneena sisään ja sinun ei tarvitse kirjautua ulos tilistäsi joka kerta."
"Remove Profile", "Poista profiili"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Oletko varma, että haluat poistaa tämän profiilin, myös tämän profiilin luomat tiedot poistetaan."
"OK", "kunnossa"
"Cancel", "Peruuttaa"
