"We will send you reminder to practice weekly", "سوف نرسل لك تذكيرًا بالتدرب أسبوعيًا"
"Tips & Promotions", "نصائح وعروض ترويجية"
"Decide if you like us to send you tips for using the app or new promotions", "حدد ما إذا كنت ترغب في أن نرسل إليك نصائح لاستخدام التطبيق أو العروض الترويجية الجديدة"
"Usability Tips", "نصائح الاستخدام"
"How to effectively use the app", "كيفية استخدام التطبيق بشكل فعال"
"Promotions", "الترقيات"
"Let us notify you when we have a discount for the subscription", "دعنا نخطرك عندما يكون لدينا خصم للاشتراك"
"Subscriptions", "الاشتراكات"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "إدارة اشتراكاتك ومشتريات Leeloo Premium والتبديل بين الخطط."
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "لإلغاء الاشتراك ، يرجى الذهاب إلى جهازك أو إعدادات السوق والاشتراكات."
"You can't downgrade your lifetime premium subscription.", "لا يمكنك الرجوع إلى إصدار اشتراكك المميز مدى الحياة."
"One-time payment", "دفعة لمرة واحدة"
"Recurring payment", "دفع متكرر"
"Sign Out", "خروج"
"Send Feedback", "ارسل رأيك"
"Open Source Licenses", "تراخيص مفتوحة المصدر"
"Privacy Policy", "سياسة الخصوصية"
"Terms of Service", "شروط الخدمة"
"Remove My Data", "إزالة بياناتي"
"Learn how we collect data and ask us to remove the collected data", "تعرف على كيفية جمع البيانات واطلب منا إزالة البيانات التي تم جمعها"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "نحن لا نجمع معلومات تحديد الهوية الشخصية (PII) للأطفال أو القصر أو المستخدمين ذوي الإعاقة الذهنية مع الأوصياء المعينين."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "باتباع إرشادات قانون حماية خصوصية الأطفال على الإنترنت (COPPA) ، يمكنك أن تطلب منا إزالة جميع بياناتك أو بيانات طفلك المجهولة في أي وقت تريده."
"To learn more, read our Privacy Policy in the previous menu.", "لمعرفة المزيد ، اقرأ سياسة الخصوصية الخاصة بنا في القائمة السابقة."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "عندما تطلب منا إزالة بياناتك ، سنزيل حسابك وأية بيانات قمنا بجمعها عنك أو عن طفلك. إضافي إذا كان لديك اشتراك ، سيتم إنهاؤه. ولن تكون البيانات المحذوفة قابلة للاسترداد."
"I understand, remove my data.", "أفهم ، قم بإزالة بياناتي."
"Parents Only", "للوالدين فقط"
"Drag and drop the key over padlock in order to unlock the Settings", "اسحب المفتاح وأفلته فوق القفل لفتح الإعدادات"
"Create a profile!", "إنشاء ملف تعريف!"
"Choose a profile name or tell us the person who is going to use this application.", "اختر اسم ملف تعريف أو أخبرنا الشخص الذي سيستخدم هذا التطبيق."
"Your Name", "اسمك"
"Choose an avatar!", "اختر صورة رمزية!"
"Choose an avatar for the person who is going to use this AAC application.", "اختر صورة رمزية للشخص الذي سيستخدم تطبيق AAC هذا."
"Boy", "صبي"
"Girl", "فتاة"
"Mixed", "مختلط"
"Congratulations, $1!", "مبروك $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "تم الانتهاء من ملف تعريف المستخدم الخاص بك. يمكنك البدء في استخدام تطبيق Leeloo AAC"
"Welcome to", "مرحبا بك في"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "شكرًا لك على تنزيل Leeloo AAC ، دعنا نبدأ بإعداد ملف تعريف leeloo الخاص بك."
"View other sign in options", "عرض خيارات تسجيل الدخول الأخرى"
"Who is using the app?", "من يستخدم التطبيق؟"
"Search cards and phrases...", "بطاقات البحث والعبارات ..."
"Unlock Leeloo Premium!", "افتح قفل Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "ستكون وظيفة Leeloo AAC مجانية دائمًا. يقدم Leeloo Premium أكثر من 50 حزمة إضافية من بطاقات المساعدة."
"Monthly", "شهريا"
"Try 3 days for FREE", "جرب 3 أيام مجانًا"
"Then $1/year", "ثم $1 / سنة"
"Lifetime", "أوقات الحياة"
"One-time Payment", "دفعة لمرة واحدة"
"SAVE $1%", "وفر $1٪"
"$1/mo", "$1 / شهر"
"See the packs you will unlock", "شاهد الحزم التي ستفتحها"
"Scroll the cards right to see all of the premium assistive cards.", "قم بتمرير البطاقات إلى اليمين لرؤية جميع البطاقات المساعدة المتميزة."
"$1 cards", "بطاقات $1"
"$1 phrases", "عبارات $1"
"Start 3 days FREE Trial", "ابدأ الإصدار التجريبي المجاني لمدة 3 أيام"
"Cancel anytime without cost", "إلغاء في أي وقت دون تكلفة"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "تجربة مجانية لمدة 3 أيام فقط للتطبيق على الخطة السنوية وخلال هذا الوقت ؛ يمكنك إلغاء اشتراكك دون أي تكلفة."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "تأكد من مراجعة شروط وأحكام منصة البائع من قبل ، إذا كان لديك أي مشاكل أو مشاكل اتصل بنا وسنفعل كل ما في وسعنا لحل أي مشاكل تواجهها."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "الخطط الشهرية والسنوية هي خطط متكررة وخطة مدى الحياة هي خطة دفع لمرة واحدة ، للاشتراكات ، ما لم يتم إيقاف التجديد التلقائي ، سيتم محاسبتك على سعر الفترة عند انتهاء الفترة الحالية."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "ضع في اعتبارك أن المبالغ المستردة يتم التعامل معها من خلال المنصات وقد تختلف أوقات وسياسات الاسترداد فيما يتعلق بالمنصة والسوق التي تشترك فيها."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "يرجى إبلاغنا بعمليات الشراء غير المقصودة في نفس اليوم أو على الأقل خلال 24 ساعة باستخدام صفحة "إرسال تعليقات" في إعدادات التطبيق."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "اشترك لتحصل على المزيد"
"Try 3 days for free", "جرب 3 أيام مجانًا"
"Next", "التالى"
"Start", "بداية"
"USE", "استعمال"
"USING", "باستخدام"
"ADD", "أضف"
"REMOVE", "إزالة"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "جهازك لا يدعم برنامج تشغيل الصوت لهذه اللغة. لاستخدام قدرات TTS ، تحتاج إلى تثبيت برنامج تشغيل صوتي. يمكنك تجربة تطبيق "Google TTS" لتثبيت برامج التشغيل وإدارتها!"
"Confirm Sign Out", "تأكيد تسجيل الخروج"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "ضع في اعتبارك أنه يمكنك الاحتفاظ بتسجيل الدخول ، ولا يتعين عليك تسجيل الخروج من حسابك في كل مرة."
"Remove Profile", "إزالة ملف التعريف"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "هل أنت متأكد من أنك تريد إزالة هذا الملف الشخصي ، سيتم أيضًا إزالة البيانات التي تم إنشاؤها بواسطة هذا الملف الشخصي."
"OK", "حسنا"
"Cancel", "إلغاء"
