"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Quando ci chiedi di rimuovere i tuoi dati, rimuoveremo il tuo account e tutti i dati che abbiamo raccolto su di te o tuo figlio. Inoltre, se si dispone di un abbonamento, verrà chiuso. E i dati rimossi non saranno recuperabili."
"I understand, remove my data.", "Capisco, rimuovo i miei dati."
"Parents Only", "Solo genitori"
"Drag and drop the key over padlock in order to unlock the Settings", "Trascina e rilascia la chiave sul lucchetto per sbloccare le Impostazioni"
"Create a profile!", "Crea un profilo!"
"Choose a profile name or tell us the person who is going to use this application.", "Scegli un nome profilo o comunicaci la persona che utilizzerà questa applicazione."
"Your Name", "Il tuo nome"
"Choose an avatar!", "Scegli un avatar!"
"Choose an avatar for the person who is going to use this AAC application.", "Scegli un avatar per la persona che utilizzerà questa applicazione AAC."
"Boy", "Ragazzo"
"Girl", "Ragazza"
"Mixed", "Misto"
"Congratulations, $1!", "Congratulazioni, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Il tuo profilo utente è stato completato. Puoi iniziare a utilizzare l'app Leeloo AAC"
"Welcome to", "Benvenuto a"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Grazie per aver scaricato Leeloo AAC, iniziamo con la configurazione del tuo profilo leeloo."
"View other sign in options", "Visualizza altre opzioni di accesso"
"Who is using the app?", "Chi sta usando l'app?"
"Search cards and phrases...", "Cerca carte e frasi ..."
"Unlock Leeloo Premium!", "Sblocca Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "La funzionalità di Leeloo AAC sarà sempre gratuita. Leeloo Premium offre +50 pacchetti di carte assistive aggiuntive."
"Monthly", "Mensile"
"Try 3 days for FREE", "Prova 3 giorni GRATIS"
"Then $1/year", "Quindi $1 / anno"
"Lifetime", "Tutta la vita"
"One-time Payment", "Pagamento unico"
"SAVE $1%", "SALVA $1%"
"$1/mo", "$1 / mo"
"See the packs you will unlock", "Vedi i pacchetti che sbloccherai"
"Scroll the cards right to see all of the premium assistive cards.", "Scorri le carte verso destra per vedere tutte le carte assistive premium."
"$1 cards", "Carte $1"
"$1 phrases", "Frasi $1"
"Start 3 days FREE Trial", "Inizia 3 giorni di prova GRATUITA"
"Cancel anytime without cost", "Annulla in qualsiasi momento senza costi"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "La prova gratuita per 3 giorni si applica solo al piano annuale e durante questo periodo; puoi annullare l'abbonamento senza alcun costo."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Assicurati di rivedere in anticipo i Termini e condizioni della piattaforma del venditore, se hai problemi o problemi contattaci e faremo tutto il possibile per risolvere eventuali problemi che affronti."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "I piani mensili e annuali sono piani ricorrenti e il piano a vita è un piano di pagamento una tantum, per gli abbonamenti, a meno che il rinnovo automatico non sia disattivato, verrà addebitato il prezzo del periodo al termine del periodo corrente."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Tieni presente che i rimborsi sono gestiti dalle piattaforme e i tempi e le politiche di rimborso potrebbero differire rispetto alla piattaforma e al mercato da cui ti stai abbonando."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Ti preghiamo di segnalarci acquisti accidentali lo stesso giorno o almeno in 24 ore utilizzando la pagina "Invia feedback" nelle impostazioni dell'app."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Iscriviti per ottenere di più"
"Try 3 days for free", "Prova 3 giorni gratis"
"Next", "Il prossimo"
"Start", "Inizio"
"USE", "USO"
"USING", "UTILIZZO"
"ADD", "INSERISCI"
"REMOVE", "RIMUOVERE"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Il tuo dispositivo non supporta il driver vocale per questa lingua. Per utilizzare le funzionalità TTS, è necessario installare un driver vocale. Puoi provare l'app "Google TTS" per installare e gestire i driver!"
"Confirm Sign Out", "Conferma Esci"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Tieni presente che puoi continuare ad accedere e non devi uscire dal tuo account ogni volta."
"Remove Profile", "Rimuovi profilo"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Sei sicuro di voler rimuovere questo profilo, verranno rimossi anche i dati creati da questo profilo."
"OK", "ok"
"Cancel", "Annulla"
