"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Zkušební verze zdarma po dobu 3 dnů se hodí pouze k ročnímu plánu a během této doby; předplatné můžete zrušit bez jakýchkoli nákladů."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Pokud máte nějaké problémy nebo problémy, obraťte se na nás a v případě problémů nás kontaktujte a my uděláme vše pro to, abychom vyřešili problémy, kterým čelíte."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Měsíční a roční plány jsou opakující se plány a Životní plán je jednorázový platební plán. U odběrů, pokud není vypnuto automatické obnovení, vám bude účtována cena za období po skončení aktuálního období."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Mějte na paměti, že vrácení peněz je řešeno platformami a časy a zásady vrácení peněz se mohou lišit v závislosti na platformě a trhu, od kterého se přihlašujete."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Nahlaste nám prosím náhodné nákupy ve stejný den nebo alespoň do 24 hodin na stránce Odeslat zpětnou vazbu v nastavení aplikace."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Chcete-li získat více, přihlaste se k odběru"
"Try 3 days for free", "Vyzkoušejte 3 dny zdarma"
"Next", "další"
"Start", "Start"
"USE", "POUŽITÍ"
"USING", "POUŽITÍM"
"ADD", "PŘIDAT"
"REMOVE", "ODSTRANIT"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Vaše zařízení nepodporuje hlasový ovladač pro tento jazyk. Abyste mohli využívat funkce TTS, musíte nainstalovat ovladač hlasu. Vyzkoušejte aplikaci Google TTS k instalaci a správě ovladačů!"
"Confirm Sign Out", "Potvrďte odhlášení"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Nezapomeňte, že můžete být přihlášeni, a nemusíte se odhlásit z vašeho účtu pokaždé."
"Remove Profile", "Odebrat profil"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Opravdu chcete tento profil odebrat, budou také odstraněna data vytvořená tímto profilem."
"OK", "OK"
"Cancel", "zrušení"
