"Choose an avatar!", "Chọn một hình đại diện!"
"Choose an avatar for the person who is going to use this AAC application.", "Chọn một hình đại diện cho người sẽ sử dụng ứng dụng AAC này."
"Boy", "Con trai"
"Girl", "Con gái"
"Mixed", "Trộn"
"Congratulations, $1!", "Xin chúc mừng, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Hồ sơ người dùng của bạn đã được hoàn thành. Bạn có thể bắt đầu sử dụng ứng dụng Leeloo AAC"
"Welcome to", "Chào mừng bạn đến"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Cảm ơn bạn đã tải xuống Leeloo AAC, hãy bắt đầu với việc thiết lập hồ sơ leeloo của bạn."
"View other sign in options", "Xem các tùy chọn đăng nhập khác"
"Who is using the app?", "Ai đang sử dụng ứng dụng?"
"Search cards and phrases...", "Tìm kiếm thẻ và cụm từ ..."
"Unlock Leeloo Premium!", "Mở khóa Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Chức năng của Leeloo AAC sẽ luôn miễn phí. Leeloo Premium cung cấp hơn 50 gói Thẻ hỗ trợ bổ sung."
"Monthly", "Hàng tháng"
"Try 3 days for FREE", "Dùng thử 3 ngày MIỄN PHÍ"
"Then $1/year", "Sau đó, $1 / năm"
"Lifetime", "Cả đời"
"One-time Payment", "Thanh toán một lần"
"SAVE $1%", "TIẾT KIỆM $1%"
"$1/mo", "$1 / tháng"
"See the packs you will unlock", "Xem các gói bạn sẽ mở khóa"
"Scroll the cards right to see all of the premium assistive cards.", "Cuộn thẻ sang phải để xem tất cả các thẻ trợ giúp cao cấp."
"$1 cards", "Thẻ $1"
"$1 phrases", "Cụm từ $1"
"Start 3 days FREE Trial", "Bắt đầu 3 ngày dùng thử MIỄN PHÍ"
"Cancel anytime without cost", "Hủy bỏ bất cứ lúc nào mà không mất phí"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Dùng thử miễn phí trong 3 ngày chỉ áp dụng cho kế hoạch hàng năm và trong thời gian này; bạn có thể hủy đăng ký mà không mất bất kỳ chi phí nào."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Hãy chắc chắn xem xét các Điều khoản và Điều kiện của nền tảng người bán trước khi xử lý, nếu bạn có bất kỳ vấn đề hoặc sự cố nào, hãy liên hệ với chúng tôi và chúng tôi sẽ làm mọi thứ có thể để giải quyết mọi vấn đề bạn gặp phải."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Các kế hoạch hàng tháng và hàng năm là các kế hoạch định kỳ và kế hoạch trọn đời là gói thanh toán một lần, đối với đăng ký, trừ khi tự động gia hạn bị tắt, bạn sẽ bị tính giá theo thời gian khi giai đoạn hiện tại kết thúc."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Hãy nhớ rằng tiền hoàn lại được xử lý bởi các nền tảng và thời gian và chính sách hoàn trả có thể khác nhau đối với nền tảng và thị trường bạn đang đăng ký."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Vui lòng báo cáo các giao dịch mua vô tình cho chúng tôi cùng ngày hoặc ít nhất trong 24 giờ bằng cách sử dụng trang 'Gửi phản hồi' trong cài đặt Ứng dụng."
"Leeloo Premium", "Leeloo cao cấp"
"Subscribe to get more", "Đăng ký để nhận thêm"
"Try 3 days for free", "Dùng thử 3 ngày miễn phí"
"Next", "Kế tiếp"
"Start", "Khởi đầu"
"USE", "SỬ DỤNG"
"USING", "SỬ DỤNG"
"ADD", "THÊM VÀO"
"REMOVE", "TẨY"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Thiết bị của bạn không hỗ trợ trình điều khiển giọng nói cho ngôn ngữ này. Để sử dụng khả năng TTS, bạn cần cài đặt trình điều khiển giọng nói. Bạn có thể thử ứng dụng 'Google TTS' để cài đặt và quản lý trình điều khiển!"
"Confirm Sign Out", "Xác nhận đăng xuất"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Hãy nhớ rằng bạn có thể tiếp tục đăng nhập và không phải đăng xuất khỏi tài khoản của mình mỗi lần."
"Remove Profile", "Xóa hồ sơ"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Bạn có chắc chắn muốn xóa hồ sơ này, dữ liệu được tạo bởi hồ sơ này cũng sẽ bị xóa."
"OK", "đồng ý"
"Cancel", "Hủy bỏ"
