"Let us notify you when we have a discount for the subscription", "Értesítsük, ha kedvezményes előfizetési lehetőséget kapunk"
"Subscriptions", "Előfizetői"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "Kezelje előfizetéseit és a Leeloo Premium vásárlásait, és váltson a tervek között."
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "Az előfizetés visszavonásához keresse fel eszközét vagy piacának beállításait és előfizetéseit."
"You can't downgrade your lifetime premium subscription.", "Nem csökkentheti az egész életen át tartó prémium előfizetését."
"One-time payment", "Egyszeri fizetés"
"Recurring payment", "Ismétlődő fizetés"
"Sign Out", "Kijelentkezés"
"Send Feedback", "Visszajelzés küldése"
"Open Source Licenses", "Nyílt forráskódú licencek"
"Privacy Policy", "Adatvédelmi irányelvek"
"Terms of Service", "Szolgáltatás feltételei"
"Remove My Data", "Távolítsa el a Saját adatait"
"Learn how we collect data and ask us to remove the collected data", "Tudja meg, hogyan gyűjtünk adatokat, és kérje meg, hogy távolítsuk el az összegyűjtött adatokat"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Nem gyűjtünk személyesen azonosítható információkat gyermekek, kiskorúak vagy értelmi fogyatékossággal élő felhasználók számára kinevezett gyámmal."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "A gyermekek online magánélet védelméről szóló törvény (COPPA) irányelveit követve felkérheti bennünket, hogy az Ön vagy gyermeke névtelen adatait bármikor távolítsa el."
"To learn more, read our Privacy Policy in the previous menu.", "További információkért olvassa el az előző menü Adatvédelmi irányelveinket."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Amikor felkéri tőlünk adatainak eltávolítását, eltávolítjuk az Ön fiókját és minden adatot, amelyet önről vagy gyermekéről gyűjtöttünk. Ezenkívül, ha előfizetéssel rendelkezik, akkor az megszűnik. És az eltávolított adatokat nem lehet helyreállítani."
"I understand, remove my data.", "Megértem, eltávolítom az adataimat."
"Parents Only", "Csak a szülők"
"Drag and drop the key over padlock in order to unlock the Settings", "A beállítások feloldásához húzza át és dobja el a gombot az lakattal"
"Create a profile!", "Hozz létre egy profilt!"
"Choose a profile name or tell us the person who is going to use this application.", "Válasszon egy profilnevet, vagy mondja el nekünk azt a személyt, aki használni fogja ezt az alkalmazást."
"Your Name", "A neved"
"Choose an avatar!", "Válasszon avatárt!"
"Choose an avatar for the person who is going to use this AAC application.", "Válasszon avatárt annak a személynek, aki használni fogja ezt az AAC alkalmazást."
"Boy", "Fiú"
"Girl", "Lány"
"Mixed", "Vegyes"
"Congratulations, $1!", "Gratulálunk, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Felhasználói profilod elkészült. Elkezdheti a Leeloo AAC alkalmazás használatát"
"Welcome to", "Isten hozott a"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Köszönjük, hogy letöltötte a Leeloo AAC-t, kezdjük el a leeloo-profil beállításával."
"View other sign in options", "További bejelentkezési lehetőségek megtekintése"
"Who is using the app?", "Ki használja az alkalmazást?"
"Search cards and phrases...", "Kártyák és kifejezések keresése ..."
"Unlock Leeloo Premium!", "Nyisd ki a Leeloo Premium játékot!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "A Leeloo AAC működése mindig ingyenes lesz. A Leeloo Premium +50 további segédkártya-csomagot kínál."
"Monthly", "Havi"
"Try 3 days for FREE", "Próbálja ki 3 napot INGYEN"
"Then $1/year", "Aztán $1 / év"
"Lifetime", "Élettartam"
"One-time Payment", "Egyszeri fizetés"
"SAVE $1%", "SAVE $1%"
"$1/mo", "$1 / hó"
"See the packs you will unlock", "Nézze meg azokat a csomagokat, amelyeket kinyit"
"Scroll the cards right to see all of the premium assistive cards.", "Görgessen jobbra a kártyákhoz az összes prémium segédkártya megtekintéséhez."
"$1 cards", "$1 kártyák"
"$1 phrases", "$1 mondatok"
"Start 3 days FREE Trial", "Kezdje 3 napos ingyenes próbaverziót"
"Cancel anytime without cost", "Bármikor, költség nélkül törölheti"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Ingyenes próbaverzió 3 napig, csak az éves tervhez és ennek során; előfizetését díjmentesen lemondhatja."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Ha bármilyen problémája vagy kérdése merülne fel velünk, mindenképp ellenőrizze az eladó platformjának Általános Szerződési Feltételeit, és lépjen kapcsolatba velünk, és minden tőlünk telhetőt megteszünk az esetleges problémák megoldása érdekében."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "A havi és évi tervek ismétlődő tervek, és az Élettartam-terv egy egyszeri fizetési terv előfizetésekhez, kivéve, ha az automatikus megújítás ki van kapcsolva, akkor az aktuális időszak végétől az időszak árat számolják fel."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Ne feledje, hogy a visszatérítéseket a platformok kezelik, és a visszatérítés időtartama és az irányelvek eltérhetnek attól függően, hogy milyen platformon és piacon van előfizetés."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Kérjük, jelentkezzen nekünk a véletlenszerű vásárlásokról ugyanazon a napon, vagy legalább 24 órán belül, az alkalmazásbeállítások „Visszajelzés küldése” oldalán."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Feliratkozás, hogy többet szerezzen"
"Try 3 days for free", "Próbáljon ki 3 napot ingyen"
"Next", "Következő"
"Start", "Rajt"
"USE", "HASZNÁLAT"
"USING", "HASZNÁLATA"
"ADD", "ADD"
"REMOVE", "REMOVE"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "A készülék nem támogatja a hangmeghajtót ezen a nyelven. A TTS képességek használatához telepítenie kell egy hangmeghajtót. Kipróbálhatja a „Google TTS” alkalmazást az illesztőprogramok telepítéséhez és kezeléséhez!"
"Confirm Sign Out", "Erősítse meg a kijelentkezést"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Ne feledje, hogy továbbra is bejelentkezhet, és nem kell minden alkalommal kijelentkeznie a fiókjából."
"Remove Profile", "Profil eltávolítása"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Biztos benne, hogy el akarja távolítani ezt a profilt, a profil által létrehozott adatok is törlődnek."
"OK", "rendben"
"Cancel", "Megszünteti"
