"We will remind you to use and practice the app", "Wir werden Sie daran erinnern, die App zu verwenden und zu üben"
"Daily Reminders", "Tägliche Erinnerungen"
"We will send you reminder to practice daily", "Wir werden Sie daran erinnern, täglich zu üben"
"Weekly Reminders", "Wöchentliche Erinnerungen"
"We will send you reminder to practice weekly", "Wir werden Sie daran erinnern, wöchentlich zu üben"
"Tips & Promotions", "Tipps & Aktionen"
"Decide if you like us to send you tips for using the app or new promotions", "Entscheiden Sie, ob wir Ihnen Tipps zur Verwendung der App oder zu neuen Werbeaktionen senden sollen"
"Usability Tips", "Usability-Tipps"
"How to effectively use the app", "So nutzen Sie die App effektiv"
"Promotions", "Promotions"
"Let us notify you when we have a discount for the subscription", "Lassen Sie sich benachrichtigen, wenn wir einen Rabatt für das Abonnement haben"
"Subscriptions", "Abonnements"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "Verwalten Sie Ihre Abonnements und Leeloo Premium-Einkäufe und wechseln Sie zwischen den Plänen."
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "Um ein Abonnement zu kündigen, gehen Sie bitte zu Ihrem Gerät oder zu den Markteinstellungen und Abonnements."
"You can't downgrade your lifetime premium subscription.", "Sie können Ihr lebenslanges Premium-Abonnement nicht herabstufen."
"One-time payment", "Einmalige Zahlung"
"Recurring payment", "Wiederkehrende Zahlung"
"Sign Out", "Ausloggen"
"Send Feedback", "Feedback schicken"
"Open Source Licenses", "Open Source Lizenzen"
"Privacy Policy", "Datenschutz-Bestimmungen"
"Terms of Service", "Nutzungsbedingungen"
"Remove My Data", "Meine Daten entfernen"
"Learn how we collect data and ask us to remove the collected data", "Erfahren Sie, wie wir Daten sammeln, und bitten Sie uns, die gesammelten Daten zu entfernen"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Wir sammeln keine personenbezogenen Daten (PII) für Kinder, Minderjährige oder geistig behinderte Benutzer mit ernannten Erziehungsberechtigten."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "Gemäß den Richtlinien des Gesetzes zum Schutz der Online-Privatsphäre von Kindern (COPPA) können Sie uns bitten, alle anonymen Daten Ihres oder Ihres Kindes jederzeit zu entfernen."
"To learn more, read our Privacy Policy in the previous menu.", "Weitere Informationen finden Sie in unseren Datenschutzbestimmungen im vorherigen Menü."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Wenn Sie uns auffordern, Ihre Daten zu entfernen, entfernen wir Ihr Konto und alle Daten, die wir über Sie oder Ihr Kind gesammelt haben. Wenn Sie ein Abonnement haben, wird es zusätzlich gekündigt. Und entfernte Daten können nicht wiederhergestellt werden."
"I understand, remove my data.", "Ich verstehe, entferne meine Daten."
"Parents Only", "Nur für Eltern"
"Drag and drop the key over padlock in order to unlock the Settings", "Ziehen Sie den Schlüssel per Drag & Drop über das Vorhängeschloss, um die Einstellungen zu entsperren"
"Create a profile!", "Erstelle ein Profil!"
"Choose a profile name or tell us the person who is going to use this application.", "Wählen Sie einen Profilnamen oder teilen Sie uns die Person mit, die diese Anwendung verwenden wird."
"Your Name", "Dein Name"
"Choose an avatar!", "Wähle einen Avatar!"
"Choose an avatar for the person who is going to use this AAC application.", "Wählen Sie einen Avatar für die Person, die diese AAC-Anwendung verwenden wird."
"Boy", "Junge"
"Girl", "Mädchen"
"Mixed", "Gemischt"
"Congratulations, $1!", "Glückwunsch, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Ihr Benutzerprofil wurde vervollständigt. Sie können die Leeloo AAC App verwenden"
"Welcome to", "Willkommen zu"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Vielen Dank, dass Sie Leeloo AAC heruntergeladen haben. Beginnen wir mit der Einrichtung Ihres Leeloo-Profils."
"View other sign in options", "Andere Anmeldeoptionen anzeigen"
"Who is using the app?", "Wer nutzt die App?"
"Search cards and phrases...", "Suchkarten und Phrasen ..."
"Unlock Leeloo Premium!", "Schalte Leeloo Premium frei!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Die Funktionalität von Leeloo AAC ist immer kostenlos. Leeloo Premium bietet +50 zusätzliche Assistive Card-Pakete."
"Monthly", "Monatlich"
"Try 3 days for FREE", "Probieren Sie 3 Tage KOSTENLOS aus"
"Then $1/year", "Dann $1 / Jahr"
"Lifetime", "Lebenszeit"
"One-time Payment", "Einmalige Zahlung"
"SAVE $1%", "$1% SPAREN"
"$1/mo", "$1 / mo"
"See the packs you will unlock", "Sehen Sie sich die Pakete an, die Sie entsperren werden"
"Scroll the cards right to see all of the premium assistive cards.", "Scrollen Sie mit den Karten nach rechts, um alle Premium-Hilfskarten anzuzeigen."
"$1 cards", "$1 Karten"
"$1 phrases", "$1 Sätze"
"Start 3 days FREE Trial", "Starten Sie 3 Tage kostenlose Testversion"
"Cancel anytime without cost", "Jederzeit ohne Kosten stornieren"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Kostenlose Testversion für 3 Tage gilt nur für den Jahresplan und während dieser Zeit. Sie können Ihr Abonnement kostenlos kündigen."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Lesen Sie die Allgemeinen Geschäftsbedingungen der Verkäuferplattform vorab durch, wenn Sie Probleme oder Probleme haben. Kontaktieren Sie uns und wir werden alles tun, um alle Probleme zu lösen, mit denen Sie konfrontiert sind."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Monats- und Jahrespläne sind wiederkehrende Pläne, und der Lebenszeitplan ist ein einmaliger Zahlungsplan für Abonnements. Sofern die automatische Verlängerung nicht deaktiviert ist, wird Ihnen der Periodenpreis berechnet, wenn der aktuelle Zeitraum endet."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Beachten Sie, dass Rückerstattungen von den Plattformen abgewickelt werden und die Rückerstattungszeiten und -richtlinien in Bezug auf die Plattform und den Markt, den Sie abonnieren, unterschiedlich sein können."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Bitte melden Sie uns versehentliche Einkäufe am selben Tag oder mindestens innerhalb von 24 Stunden über die Seite "Feedback senden" in den App-Einstellungen."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Abonnieren Sie, um mehr zu erhalten"
"Try 3 days for free", "Probieren Sie 3 Tage kostenlos aus"
"Next", "Nächster"
"Start", "Start"
"USE", "VERWENDEN"
"USING", "VERWENDUNG"
"ADD", "HINZUFÜGEN"
"REMOVE", "ENTFERNEN"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Ihr Gerät unterstützt keinen Sprachtreiber für diese Sprache. Um die TTS-Funktionen nutzen zu können, müssen Sie einen Sprachtreiber installieren. Sie können die Google TTS-App ausprobieren, um Treiber zu installieren und zu verwalten!"
"Confirm Sign Out", "Bestätigen Sie die Abmeldung"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Denken Sie daran, dass Sie weiterhin angemeldet bleiben können und sich nicht jedes Mal von Ihrem Konto abmelden müssen."
"Remove Profile", "Profil entfernen"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Sind Sie sicher, dass Sie dieses Profil entfernen möchten, werden auch die von diesem Profil erstellten Daten entfernt."
"OK", "OK"
"Cancel", "Stornieren"
