"We will send you reminder to practice daily", "Denne vám pošleme pripomenutie na cvičenie"
"Weekly Reminders", "Týždenné pripomenutia"
"We will send you reminder to practice weekly", "Týždenne vám zašleme pripomenutie na cvičenie"
"Tips & Promotions", "Tipy a propagácie"
"Decide if you like us to send you tips for using the app or new promotions", "Rozhodnite sa, či vám chceme zasielať tipy na používanie aplikácie alebo nové propagácie"
"Usability Tips", "Tipy na použitie"
"How to effectively use the app", "Ako efektívne používať aplikáciu"
"Promotions", "Promotions"
"Let us notify you when we have a discount for the subscription", "Upozorňujeme vás, keď máme zľavu na predplatné"
"Subscriptions", "odbery"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "Spravujte svoje predplatné a nákupy Leeloo Premium a prepínajte medzi plánmi."
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "Ak chcete odber zrušiť, prejdite do nastavení a odberov svojho zariadenia alebo trhu."
"You can't downgrade your lifetime premium subscription.", "Nemôžete downgradovať svoje celoživotné prémiové predplatné."
"One-time payment", "Jednorazová platba"
"Recurring payment", "Opakujúca sa platba"
"Sign Out", "Odhlásiť Sa"
"Send Feedback", "Poslať spätnú väzbu"
"Open Source Licenses", "Licencie Open Source"
"Privacy Policy", "Zásady ochrany osobných údajov"
"Terms of Service", "Podmienky služby"
"Remove My Data", "Odstrániť moje údaje"
"Learn how we collect data and ask us to remove the collected data", "Zistite, ako zhromažďujeme údaje a požiadajte nás o odstránenie zhromaždených údajov"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Nezhromažďujeme informácie umožňujúce identifikáciu osôb (PII) pre deti, neplnoleté osoby alebo používateľov s mentálnym postihnutím s určenými opatrovníkmi."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "Podľa pokynov Zákona o ochrane osobných údajov online online (COPPA) môžete kedykoľvek požiadať o odstránenie všetkých anonymných údajov vášho dieťaťa alebo vášho dieťaťa."
"To learn more, read our Privacy Policy in the previous menu.", "Ak sa chcete dozvedieť viac, prečítajte si naše Zásady ochrany osobných údajov v predchádzajúcej ponuke."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Keď nás požiadate o odstránenie vašich údajov, odstránime váš účet a všetky údaje, ktoré sme zhromaždili o vás alebo vašom dieťati. Ak máte predplatné, bude ukončené. A odstránené údaje nebude možné obnoviť."
"I understand, remove my data.", "Rozumiem, odstránim svoje údaje."
"Parents Only", "Iba rodičia"
"Drag and drop the key over padlock in order to unlock the Settings", "Potiahnutím a pustením kľúča nad visiacim zámkom odomknete Nastavenia"
"Create a profile!", "Vytvorte si profil!"
"Choose a profile name or tell us the person who is going to use this application.", "Vyberte meno profilu alebo povedzte osobe, ktorá bude túto aplikáciu používať."
"Your Name", "Tvoje meno"
"Choose an avatar!", "Vyberte si avatar!"
"Choose an avatar for the person who is going to use this AAC application.", "Vyberte avatar pre osobu, ktorá sa chystá používať túto aplikáciu AAC."
"Boy", "chlapec"
"Girl", "dievča"
"Mixed", "zmiešaný"
"Congratulations, $1!", "Gratulujeme, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Váš užívateľský profil bol dokončený. Môžete začať používať aplikáciu Leeloo AAC"
"Welcome to", "Vitajte v"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Ďakujeme vám za stiahnutie Leeloo AAC, začnime s nastavením vášho leeloo profilu."
"View other sign in options", "Zobraziť ďalšie možnosti prihlásenia"
"Who is using the app?", "Kto používa aplikáciu?"
"Search cards and phrases...", "Vyhľadajte karty a frázy ..."
"Unlock Leeloo Premium!", "Odomknite Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Funkcie Leeloo AAC budú vždy bezplatné. Leeloo Premium ponúka +50 ďalších balíkov pomocných kariet."
"Monthly", "mesačník"
"Try 3 days for FREE", "Vyskúšajte 3 dni ZADARMO"
"Then $1/year", "Potom $1 / rok"
"Lifetime", "Život"
"One-time Payment", "Jednorazová platba"
"SAVE $1%", "ULOŽIŤ $1%"
"$1/mo", "$1 / mo"
"See the packs you will unlock", "Pozrite sa na balíčky, ktoré odomknete"
"Scroll the cards right to see all of the premium assistive cards.", "Posúvaním kariet doprava zobrazíte všetky prémiové pomocné karty."
"$1 cards", "Karty $1"
"$1 phrases", "$1 frázy"
"Start 3 days FREE Trial", "Začať skúšobnú verziu ZDARMA 3 dni"
"Cancel anytime without cost", "Zrušenie môžete kedykoľvek a bez nákladov"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Bezplatná skúšobná verzia na 3 dni sa hodí iba k ročnému plánu a počas tohto obdobia; môžete zrušiť svoje predplatné bez akýchkoľvek nákladov."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Ak máte akékoľvek problémy alebo problémy, kontaktujte nás a ak sa s nami stretnete, urobíme všetko pre to, aby sme vyriešili problémy, ktorým čelíte."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Mesačné a ročné plány sú opakujúce sa plány a doživotný plán je jednorazový platobný plán. Pri odberoch, pokiaľ nie je vypnuté automatické obnovenie, vám bude účtovaná cena za obdobie po skončení aktuálneho obdobia."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Nezabúdajte na to, že s vrátením platby zaobchádzajú platformy a časy a zásady vrátenia platby sa môžu líšiť v závislosti od platformy a trhu, z ktorého sa prihlasujete."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Nahláste nám nahlásené neúmyselné nákupy v ten istý deň alebo najmenej do 24 hodín na stránke Poslať spätnú väzbu v nastaveniach aplikácie."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Ak chcete získať viac, prihláste sa na odber"
"Try 3 days for free", "Vyskúšajte 3 dni zadarmo"
"Next", "Ďalšie"
"Start", "štart"
"USE", "USE"
"USING", "POUŽITÍM"
"ADD", "ADD"
"REMOVE", "REMOVE"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Vaše zariadenie nepodporuje hlasový ovládač pre tento jazyk. Aby ste mohli využívať funkcie TTS, musíte nainštalovať hlasový ovládač. Môžete vyskúšať aplikáciu Google TTS na inštaláciu a správu ovládačov!"
"Confirm Sign Out", "Potvrdiť odhlásenie"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Nezabúdajte, že sa môžete stále prihlásiť a nemusíte sa odhlasovať zakaždým."
"Remove Profile", "Odstrániť profil"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Naozaj chcete odstrániť tento profil, odstránia sa aj údaje vytvorené týmto profilom."
"OK", "OK"
"Cancel", "Zrušiť"
