"Usability Tips", "Kullanılabilirlik İpuçları"
"How to effectively use the app", "Uygulamayı etkili bir şekilde kullanma"
"Promotions", "Promosyonlar"
"Let us notify you when we have a discount for the subscription", "Abonelik için indirim aldığımızda sizi bilgilendirelim"
"Subscriptions", "Abonelikler"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "Aboneliklerinizi ve Leeloo Premium satın alımlarınızı yönetin ve planlar arasında geçiş yapın."
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "Bir aboneliği iptal etmek için lütfen cihazınıza veya pazar ayarlarınıza ve aboneliklerinize gidin."
"You can't downgrade your lifetime premium subscription.", "Ömür boyu premium aboneliğinizi eski sürüme geçiremezsiniz."
"One-time payment", "Tek seferlik ödeme"
"Recurring payment", "Yinelenen ödeme"
"Sign Out", "Oturumu Kapat"
"Send Feedback", "Geribildirim yolla"
"Open Source Licenses", "Açık Kaynak Lisansları"
"Privacy Policy", "Gizlilik Politikası"
"Terms of Service", "Kullanım Şartları"
"Remove My Data", "Verilerimi Kaldır"
"Learn how we collect data and ask us to remove the collected data", "Nasıl veri topladığımızı öğrenin ve toplanan verileri kaldırmamızı isteyin"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Görevli velileri olan çocuklar, küçükler veya zihinsel engelli kullanıcılar için Kişisel Olarak Tanımlanabilir Bilgileri (PII) toplamıyoruz."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "Çocukların Çevrimiçi Gizliliğini Koruma Yasası (COPPA) yönergelerini izleyerek, istediğiniz zaman tüm sizin veya çocuğunuzun anonim verilerini kaldırmamızı isteyebilirsiniz."
"To learn more, read our Privacy Policy in the previous menu.", "Daha fazla bilgi edinmek için önceki menüdeki Gizlilik Politikamızı okuyun."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Verilerinizi kaldırmamızı istediğinizde, hesabınızı ve siz veya çocuğunuz hakkında topladığımız verileri kaldıracağız. Ek olarak bir aboneliğiniz varsa, abonelik sonlandırılacaktır. Kaldırılan veriler kurtarılamaz."
"I understand, remove my data.", "Anlıyorum, verilerimi kaldır."
"Parents Only", "Yalnızca Ebeveynler"
"Drag and drop the key over padlock in order to unlock the Settings", "Ayarların kilidini açmak için anahtarı asma kilit üzerine sürükleyip bırakın"
"Create a profile!", "Bir profil oluşturun!"
"Choose a profile name or tell us the person who is going to use this application.", "Bir profil adı seçin veya bu uygulamayı kullanacak kişiyi bize bildirin."
"Your Name", "Adınız"
"Choose an avatar!", "Bir avatar seçin!"
"Choose an avatar for the person who is going to use this AAC application.", "Bu AAC uygulamasını kullanacak kişi için bir avatar seçin."
"Boy", "Oğlan"
"Girl", "Kız"
"Mixed", "Karışık"
"Congratulations, $1!", "Tebrikler, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Kullanıcı profiliniz tamamlandı. Leeloo AAC uygulamasını kullanmaya başlayabilirsiniz"
"Welcome to", "Hoşgeldiniz"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Leeloo AAC'ı indirdiğiniz için teşekkür ederiz, leeloo profilinizi oluşturmaya başlayalım."
"View other sign in options", "Diğer oturum açma seçeneklerini görüntüle"
"Who is using the app?", "Uygulamayı kim kullanıyor?"
"Search cards and phrases...", "Arama kartları ve kelime öbekleri ..."
"Unlock Leeloo Premium!", "Leeloo Premium kilidini aç!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Leeloo AAC'nin işlevselliği her zaman ücretsiz olacaktır. Leeloo Premium, +50 ek Yardımcı Kart paketi sunmaktadır."
"Monthly", "Aylık"
"Try 3 days for FREE", "3 gün ücretsiz deneyin"
"Then $1/year", "Sonra $1 / yıl"
"Lifetime", "Ömür"
"One-time Payment", "Tek seferlik ödeme"
"SAVE $1%", "% $1% KAYDET"
"$1/mo", "$1 / ay"
"See the packs you will unlock", "Kilidini açacağınız paketleri görün"
"Scroll the cards right to see all of the premium assistive cards.", "Tüm premium yardımcı kartları görmek için kartları sağa kaydırın."
"$1 cards", "$1 kartları"
"$1 phrases", "$1 ifadeleri"
"Start 3 days FREE Trial", "3 günlük ÜCRETSİZ Deneme Sürümüne Başlayın"
"Cancel anytime without cost", "İstediğiniz zaman ücretsiz olarak iptal edin"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Sadece yıllık plana ve bu süre boyunca 3 gün boyunca ücretsiz deneme; aboneliğinizi ücretsiz olarak iptal edebilirsiniz."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Herhangi bir sorun veya sorununuz varsa, satıcı platformunun Şartlar ve Koşullarını önceden gözden geçirdiğinizden emin olun ve karşılaştığınız sorunları çözmek için elimizden geleni yapacağız."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Aylık ve Yıllık planlar yinelenen planlar ve Yaşam boyu plan tek seferlik bir ödeme planıdır, abonelikler için otomatik yenileme kapatılmadığı sürece geçerli dönem sona erdiğinde dönem ücreti alınır."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Geri ödemelerin platformlar tarafından gerçekleştirildiğini ve geri ödeme sürelerinin ve politikalarının abone olduğunuz platforma ve pazara göre farklılık gösterebileceğini unutmayın."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Uygulama ayarlarındaki 'Geri Bildirim Gönder' sayfasını kullanarak lütfen yanlışlıkla satın alma işlemlerini aynı gün veya en az 24 saat içinde bize bildirin."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Daha fazlasını almak için abone olun"
"Try 3 days for free", "3 gün ücretsiz deneyin"
"Next", "Sonraki"
"Start", "Başlat"
"USE", "KULLANIM"
"USING", "KULLANMA"
"ADD", "EKLE"
"REMOVE", "KALDIRMAK"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Cihazınız bu dil için ses sürücüsünü desteklemiyor. TTS özelliklerini kullanabilmek için bir ses sürücüsü yüklemeniz gerekir. Sürücüleri yüklemek ve yönetmek için 'Google TTS' uygulamasını deneyebilirsiniz!"
"Confirm Sign Out", "Oturumu Kapatmayı Onayla"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Oturum açmaya devam edebileceğinizi ve her seferinde hesabınızdan çıkış yapmanız gerekmediğini unutmayın."
"Remove Profile", "Profili Kaldır"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Bu profili kaldırmak istediğinizden emin olduğunuzda, bu profil tarafından oluşturulan veriler de kaldırılacaktır."
"OK", "tamam"
"Cancel", "İptal etmek"
