"Usability Tips", "Sfaturi de utilizare"
"How to effectively use the app", "Cum să utilizați eficient aplicația"
"Promotions", "promoţii"
"Let us notify you when we have a discount for the subscription", "Vă anunțăm când avem o reducere pentru abonament"
"Subscriptions", "Abonamente"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "Gestionați-vă abonamentele și achizițiile Leeloo Premium și treceți între planuri."
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "Pentru a anula un abonament, accesați dispozitivul sau setările de pe piață și abonamentele."
"You can't downgrade your lifetime premium subscription.", "Nu puteți downgrade abonamentul premium pe viață."
"One-time payment", "Plată unică"
"Recurring payment", "Plată recurentă"
"Sign Out", "Sign out"
"Send Feedback", "Trimite feedback"
"Open Source Licenses", "Licențe Open Source"
"Privacy Policy", "Politica de Confidențialitate"
"Terms of Service", "Termenii serviciului"
"Remove My Data", "Ștergeți datele mele"
"Learn how we collect data and ask us to remove the collected data", "Aflați cum colectăm datele și cereți-ne să eliminăm datele colectate"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "Nu colectăm informații de identificare personală (PII) pentru copii, minori sau utilizatori cu dizabilități intelectuale cu tutori numiți."
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "Urmând liniile directoare ale Legii privind protecția confidențialității online a copiilor (COPPA), ne puteți ruga să eliminăm toate datele anonime ale copilului dvs. sau ale copilului dvs. oricând doriți."
"To learn more, read our Privacy Policy in the previous menu.", "Pentru a afla mai multe, citiți Politica noastră de confidențialitate din meniul anterior."
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "Când ne solicitați să vă eliminăm datele, vă vom elimina contul și toate datele pe care le-am colectat despre dvs. sau copilul dumneavoastră. În plus, dacă aveți un abonament, acesta va fi încheiat. Iar datele eliminate nu vor putea fi recuperate."
"I understand, remove my data.", "Înțeleg, elimină datele mele."
"Parents Only", "Numai părinți"
"Drag and drop the key over padlock in order to unlock the Settings", "Trageți și fixați tasta peste lacăt pentru a debloca Setările"
"Create a profile!", "Creați un profil!"
"Choose a profile name or tell us the person who is going to use this application.", "Alegeți un nume de profil sau spuneți-ne persoana care va folosi această aplicație."
"Your Name", "Numele dumneavoastră"
"Choose an avatar!", "Alege un avatar!"
"Choose an avatar for the person who is going to use this AAC application.", "Alegeți un avatar pentru persoana care urmează să utilizeze această aplicație AAC."
"Boy", "Băiat"
"Girl", "Fată"
"Mixed", "Amestecat"
"Congratulations, $1!", "Felicitări, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "Profilul dvs. de utilizator a fost completat. Puteți începe să utilizați aplicația Leeloo AAC"
"Welcome to", "Bun venit la"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Vă mulțumim că ați descărcat Leeloo AAC, să începem cu configurarea profilului dvs. Leeloo."
"View other sign in options", "Vizualizați alte opțiuni de conectare"
"Who is using the app?", "Cine utilizează aplicația?"
"Search cards and phrases...", "Căutați cărți și fraze ..."
"Unlock Leeloo Premium!", "Deblocați Leeloo Premium!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Funcționalitatea Leeloo AAC va fi întotdeauna gratuită. Leeloo Premium oferă +50 de pachete suplimentare de carduri de asistență."
"Monthly", "Lunar"
"Try 3 days for FREE", "Încercați 3 zile GRATUIT"
"Then $1/year", "Apoi $1 / an"
"Lifetime", "Durata de viață"
"One-time Payment", "Plată unică"
"SAVE $1%", "SALVAȚI $1%"
"$1/mo", "$1 / mo"
"See the packs you will unlock", "Vezi pachetele pe care le vei debloca"
"Scroll the cards right to see all of the premium assistive cards.", "Derulați cărțile spre dreapta pentru a vedea toate cardurile de asistență premium."
"$1 cards", "Cărți $1"
"$1 phrases", "Expresii $1"
"Start 3 days FREE Trial", "Încearcă încercarea GRATUITĂ de 3 zile"
"Cancel anytime without cost", "Anulați oricând fără costuri"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "Încercare gratuită timp de 3 zile numai pentru planul anual și în acest timp; vă puteți anula abonamentul fără costuri."
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "Asigurați-vă că treceți în revistă Termenii și condițiile platformei vânzătorului, dacă aveți probleme sau probleme contactați-ne și vom face tot posibilul pentru a rezolva orice probleme cu care vă confruntați."
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "Planurile lunare și anuale sunt planuri recurente, iar planul de viață este un plan de plată unic, pentru abonamente, cu excepția cazului în care reînnoirea automată este oprită, vi se va percepe prețul perioadei la sfârșitul perioadei curente."
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "Rețineți că rambursările sunt gestionate de platforme, iar termenele și politicile de rambursare ar putea diferi în ceea ce privește platforma și piața de la care vă abonați."
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "Vă rugăm să ne raportați cumpărături accidentale în aceeași zi sau cel puțin în 24 de ore folosind pagina „Trimiteți feedback” în setările aplicației."
"Leeloo Premium", "Leeloo Premium"
"Subscribe to get more", "Abonați-vă pentru a obține mai multe"
"Try 3 days for free", "Încercați 3 zile gratuit"
"Next", "Următor →"
"Start", "start"
"USE", "UTILIZARE"
"USING", "UTILIZAREA"
"ADD", "ADĂUGA"
"REMOVE", "ELIMINA"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "Dispozitivul dvs. nu acceptă driverul vocal pentru această limbă. Pentru a utiliza funcțiile TTS, trebuie să instalați un driver de voce. Puteți încerca aplicația „Google TTS” pentru a instala și gestiona driverele!"
"Confirm Sign Out", "Confirmă Deconectarea"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "Rețineți că puteți să vă conectați și nu trebuie să vă deconectați de fiecare dată din cont."
"Remove Profile", "Ștergeți profilul"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "Sunteți sigur că doriți să eliminați acest profil, datele create de acest profil vor fi, de asemenea, eliminate."
"OK", "O.K"
"Cancel", "Anulare"
