"Promotions", "पदोन्नतिहरु"
"Let us notify you when we have a discount for the subscription", "हामीलाई सदस्यता सूचित गर्नुहोस् जब हामी सदस्यता को लागी छुट छ"
"Subscriptions", "सदस्यता"
"Manage your subscriptions and Leeloo Premium purchases and switch between plans.", "तपाइँको सदस्यताहरू र Leeloo प्रीमियम खरीदहरू प्रबन्ध गर्नुहोस् र योजनाहरू बीच स्विच गर्नुहोस्।"
"In order to cancel a subscription, please go to your device or market settings and subscriptions.", "सदस्यता रद्द गर्नका लागि, कृपया तपाईंको उपकरण वा बजार सेटिंग्स र सदस्यताहरूमा जानुहोस्।"
"You can't downgrade your lifetime premium subscription.", "तपाईं आफ्नो आजीवन प्रीमियम सदस्यता डाउनग्रेड गर्न सक्नुहुन्न।"
"One-time payment", "एक पटक भुक्तान"
"Recurring payment", "आवर्ती भुक्तानी"
"Sign Out", "साइन आउट"
"Send Feedback", "प्रतिक्रिया पठाउनुहोस्"
"Open Source Licenses", "खुला स्रोत इजाजत पत्रहरू"
"Privacy Policy", "गोपनीयता नीति"
"Terms of Service", "सेवाका सर्तहरु"
"Remove My Data", "मेरो डाटा हटाउनुहोस्"
"Learn how we collect data and ask us to remove the collected data", "हामी कसरी डेटा संकलन गर्छौं र स collected्कलन गरिएको डाटा हटाउनको लागि भन्नुहोस्"
"We do not collect Personally Identifiable Information (PII) for kids, minors or intellectually disabled users with appointed guardians.", "हामी बच्चाहरू, नाबालिग वा बौद्धिक अक्षम भएका प्रयोगकर्ताहरूको लागि नियुक्त अभिभावकहरूको साथ व्यक्तिगत रूपमा पहिचान योग्य जानकारी (PII) स not्कलन गर्दैनौं।"
"Following the guidelines of Children's Online Privacy Protection Act (COPPA), you can ask us to remove all your or your child's anonymous data anytime you want.", "बच्चाहरूको अनलाइन गोपनीयता संरक्षण ऐन (COPPA) का दिशानिर्देशहरू पछ्याई, तपाईं हामीलाई तपाईंको सबै वा तपाईंको बच्चाको बेनामी डाटा कुनै पनि समयमा तपाईं हटाउन अनुरोध गर्न सक्नुहुन्छ।"
"To learn more, read our Privacy Policy in the previous menu.", "थप जान्नको लागि, अघिल्लो मेनूमा हाम्रो गोपनीयता नीति पढ्नुहोस्।"
"When you ask us to remove your data, we will remove your account and any data we collected about you or your child. Additionaly if you have a subscription, it will be terminated. And removed data will not be recoverable.", "जब तपाइँ हामीलाई तपाइँको डेटा हटाउन को लागी जवाफ दिनुहुन्छ, हामी तपाइँको खाता र तपाइँ वा तपाइँको बच्चाको बारेमा हामीले संकलन गरेका कुनै पनि डेटा हटाउनेछौं। Addaly यदि तपाईं एक सदस्यता छ, यो समाप्त हुनेछ। र हटाइएको डाटा पुन: प्राप्ति हुनेछैन।"
"I understand, remove my data.", "मैले बुझें, मेरो डाटा हटाउनुहोस्।"
"Parents Only", "अभिभावक मात्र"
"Drag and drop the key over padlock in order to unlock the Settings", "सेटिंग्स अनलक गर्न कुञ्जी प्याडलकमा ड्र्याग र ड्रप गर्नुहोस्"
"Create a profile!", "प्रोफाइल बनाउनुहोस्!"
"Choose a profile name or tell us the person who is going to use this application.", "प्रोफाइल नाम छनौट गर्नुहोस् वा हामीलाई भन्नुहोस् जो यो अनुप्रयोग प्रयोग गर्दैछ।"
"Your Name", "तिम्रो नाम"
"Choose an avatar!", "अवतार छनौट गर्नुहोस्!"
"Choose an avatar for the person who is going to use this AAC application.", "जो व्यक्ति यस AAC अनुप्रयोग प्रयोग गर्न गइरहेको छ उसको लागि अवतार छनौट गर्नुहोस्।"
"Boy", "केटा"
"Girl", "केटी"
"Mixed", "मिश्रित"
"Congratulations, $1!", "बधाई छ, $1!"
"Your user profile has been completed. You can start using Leeloo AAC app", "तपाईंको प्रयोगकर्ता प्रोफाइल पूरा भएको छ। तपाईं Leeloo AAC अनुप्रयोग प्रयोग गर्न सक्नुहुनेछ"
"Welcome to", "स्वागत छ"
"Leeloo AAC", "Leeloo AAC"
"Thank you for downloading Leeloo AAC, let's get started with setting up your leeloo profile.", "Leeloo AAC डाउनलोड गर्नका लागि धन्यबाद, तपाईंको लिलो प्रोफाइल सेट अप गर्न सुरूवात गरौं।"
"View other sign in options", "अन्य साइन इन विकल्पहरू हेर्नुहोस्"
"Who is using the app?", "कसले अनुप्रयोग प्रयोग गरिरहेको छ?"
"Search cards and phrases...", "कार्ड र वाक्यांशहरू खोज्नुहोस् ..."
"Unlock Leeloo Premium!", "Leeloo प्रीमियम अनलक गर्नुहोस्!"
"Functionality of Leeloo AAC will always be free. Leeloo Premium offers +50 additional Assistive Card packs.", "Leeloo AAC को कार्यक्षमता सँधै निःशुल्क हुनेछ। Leeloo प्रीमियम +50 अतिरिक्त सहायक कार्ड प्याक प्रदान गर्दछ।"
"Monthly", "मासिक"
"Try 3 days for FREE", "Days दिन निःशुल्क प्रयास गर्नुहोस्"
"Then $1/year", "त्यसोभए $1 / वर्ष"
"Lifetime", "जीवन भरि"
"One-time Payment", "एक पटक भुक्तान"
"SAVE $1%", "$1% बचत गर्नुहोस्"
"$1/mo", "$1 / मो"
"See the packs you will unlock", "प्याकहरू हेर्नुहोस् जुन तपाईं अनलक गर्नुहुन्छ"
"Scroll the cards right to see all of the premium assistive cards.", "सबै प्रीमियम सहायक कार्डहरू देख्नका लागि कार्डहरू स्क्रोल गर्नुहोस्।"
"$1 cards", "$1 कार्डहरू"
"$1 phrases", "$1 वाक्यांशहरू"
"Start 3 days FREE Trial", "Days दिन नि: शुल्क परीक्षण सुरू गर्नुहोस्"
"Cancel anytime without cost", "कुनै पनि समय बिना लागत रद्द गर्नुहोस्"
"Free trial for 3 days only appy to yearly plan and during this time; you can cancel your subscription without any cost.", "3 दिनको लागि नि: शुल्क परीक्षण मात्र वार्षिक योजनाको लागी र यस समयमा को लागी appy; तपाइँ कुनै सदस्यता बिना तपाइँको सदस्यता रद्द गर्न सक्नुहुन्छ।"
"Make sure to review the seller platform Terms and Conditions before hand, if you have any problems or issues contact us and we will do everything we can to solve any problems you face.", "हात अघि विक्रेता प्लेटफर्म सर्त र सर्तहरूको समीक्षा गर्न निश्चित गर्नुहोस्, यदि तपाईंलाई कुनै समस्या वा मुद्दाहरू छन् भने हामीलाई सम्पर्क गर्नुहोस् र हामी तपाईंले सामना गर्ने कुनै पनि समस्याहरू समाधान गर्न हामी सक्दो सबै गर्नेछौं।"
"Monthly and Yearly plans are recurring plans and Lifetime plan is a one-time payment plan, for subscriptions, unless auto-renew is turned off you will be charged the period price when the current period ends.", "मासिक र वार्षिक योजनाहरू पुनरावर्ती योजनाहरू हुन् र लाइफटाइम योजना एक-समय भुक्तान योजना हो, सदस्यताहरूको लागि, स्वत: नवीकरण बन्द नगरेसम्म हालको अवधि समाप्त भएपछि तपाईंलाई अवधि मूल्य लाग्नेछ।"
"Keep in mind refunds are handled by the platforms and the refund times and policies might differ respect to the platform and the market you are subscribing from.", "दिमागमा राख्नुहोस् फिर्तीहरू र फिर्ता रकमहरू र नीतिहरू प्लेटफर्म र तपाईं सदस्यता लिइरहनुभएको बजारमा भिन्न हुनसक्दछ ध्यान र रिफन्ड।"
"Please report accidental purchases to us the same day or at least in 24 hours using 'Send Feedback' page in App settings.", "कृपया हामीलाई एकै दिन दुर्घटनात्मक खरीदहरू रिपोर्ट गर्नुहोस् वा कम्तिमा २ 24 घण्टामा अनुप्रयोग सेटि inहरूमा 'प्रतिक्रिया पठाउनुहोस्' पृष्ठ प्रयोग गरेर।"
"Leeloo Premium", "Leeloo प्रीमियम"
"Subscribe to get more", "अधिक प्राप्त गर्न सदस्यता लिनुहोस्"
"Try 3 days for free", "Days दिन नि: शुल्क प्रयास गर्नुहोस्"
"Next", "अर्को"
"Start", "सुरु गर्नुहोस्"
"USE", "प्रयोग गर्नुहोस्"
"USING", "प्रयोग गर्दै"
"ADD", "थप्नुहोस्"
"REMOVE", "हटाउनुहोस्"
"Your device doesn't support voice driver for this language. In order to use TTS capabilities, you need to install a voice driver. You can try 'Google TTS' app to install and manage drivers!", "तपाईंको उपकरणले यो भाषाको लागि भ्वाइस ड्राइभर समर्थन गर्दैन। TTS क्षमताहरू प्रयोग गर्न, तपाईंले भ्वाइस ड्राइभर स्थापना गर्न आवश्यक छ। तपाईं ड्राइभरहरू स्थापना गर्न र प्रबन्ध गर्नका लागि 'Google TTS' अनुप्रयोग प्रयास गर्न सक्नुहुनेछ।"
"Confirm Sign Out", "साइन आउट पुष्टि गर्नुहोस्"
"Keep in mind you can keep signed in, and don't have to sign out of your account every time.", "दिमागमा राख्नुहोस् कि तपाई साईन ईन रहन सक्नुहुन्छ, र तपाईको खाताबाट प्रत्येक पटक साइन आउट गर्नुपर्दैन।"
"Remove Profile", "प्रोफाइल हटाउनुहोस्"
"Are you sure that you want to remove this profile, data created by this profile will also be removed.", "के तपाइँ पक्का यो प्रोफाइल हटाउन चाहानुहुन्छ, यस प्रोफाइल द्वारा बनाइएको डाटा पनि हटाइनेछ।"
"OK", "ठिक छ"
"Cancel", "रद्द गर्नुहोस्"
